#      tau     msd_x sd(msd_x)     msd_y sd(msd_y)     msd_z sd(msd_z)     msd   sd(msd)  
       391   353.617   499.909   364.441   516.735   363.290   512.754  1081.348   882.705
       392   354.513   501.167   365.374   518.054   364.207   514.030  1084.094   884.917
       393   355.411   502.431   366.307   519.371   365.122   515.304  1086.841   887.127
       394   356.309   503.693   367.242   520.686   366.037   516.573  1089.588   889.332
       395   357.206   504.951   368.176   522.005   366.953   517.844  1092.334   891.537
       396   358.101   506.211   369.110   523.326   367.869   519.116  1095.080   893.748
       397   358.997   507.475   370.045   524.651   368.783   520.386  1097.825   895.966
       398   359.891   508.740   370.980   525.978   369.698   521.658  1100.569   898.181
       399   360.787   510.003   371.916   527.303   370.612   522.929  1103.315   900.396
       400   361.682   511.268   372.850   528.626   371.526   524.201  1106.059   902.614
       401   362.579   512.538   373.786   529.950   372.441   525.472  1108.806   904.834
       402   363.477   513.803   374.723   531.274   373.355   526.742  1111.555   907.052
       403   364.374   515.070   375.661   532.603   374.270   528.010  1114.304   909.275
       404   365.271   516.339   376.598   533.930   375.184   529.279  1117.054   911.497
       405   366.168   517.612   377.536   535.253   376.100   530.545  1119.804   913.721
       406   367.066   518.879   378.473   536.578   377.015   531.810  1122.555   915.941
       407   367.964   520.148   379.411   537.903   377.930   533.075  1125.305   918.160
       408   368.861   521.420   380.349   539.225   378.842   534.339  1128.052   920.380
       409   369.760   522.693   381.286   540.548   379.754   535.601  1130.800   922.600
       410   370.658   523.964   382.221   541.867   380.665   536.864  1133.544   924.818
       411   371.557   525.233   383.156   543.183   381.577   538.129  1136.290   927.036
       412   372.455   526.500   384.092   544.500   382.490   539.399  1139.037   929.255
       413   373.353   527.766   385.026   545.811   383.402   540.666  1141.781   931.469
       414   374.251   529.031   385.961   547.125   384.313   541.927  1144.526   933.679
       415   375.150   530.297   386.895   548.439   385.225   543.187  1147.270   935.890
       416   376.048   531.561   387.828   549.750   386.136   544.442  1150.011   938.097
       417   376.944   532.823   388.761   551.066   387.045   545.695  1152.751   940.303
       418   377.842   534.088   389.696   552.377   387.955   546.946  1155.493   942.506
       419   378.740   535.357   390.630   553.689   388.864   548.200  1158.234   944.715
       420   379.638   536.623   391.565   555.007   389.773   549.455  1160.976   946.928
       421   380.538   537.888   392.501   556.324   390.682   550.715  1163.721   949.148
       422   381.437   539.149   393.437   557.638   391.590   551.973  1166.464   951.361
       423   382.334   540.409   394.371   558.954   392.497   553.232  1169.202   953.575
       424   383.233   541.671   395.307   560.273   393.405   554.492  1171.944   955.796
       425   384.132   542.933   396.242   561.594   394.312   555.754  1174.686   958.016
       426   385.031   544.196   397.179   562.913   395.219   557.015  1177.428   960.234
       427   385.931   545.459   398.117   564.229   396.126   558.274  1180.173   962.447
       428   386.831   546.721   399.054   565.542   397.032   559.537  1182.917   964.661
       429   387.731   547.983   399.991   566.856   397.941   560.797  1185.663   966.877
       430   388.632   549.240   400.929   568.169   398.848   562.059  1188.408   969.089
       431   389.531   550.498   401.868   569.484   399.755   563.322  1191.155   971.304
       432   390.430   551.759   402.807   570.797   400.661   564.581  1193.898   973.519
       433   391.329   553.018   403.744   572.108   401.568   565.848  1196.641   975.738
       434   392.228   554.276   404.683   573.422   402.476   567.115  1199.386   977.956
       435   393.126   555.536   405.622   574.735   403.384   568.382  1202.132   980.179
       436   394.024   556.793   406.560   576.050   404.292   569.650  1204.876   982.404
       437   394.921   558.050   407.498   577.365   405.199   570.918  1207.619   984.632
       438   395.817   559.307   408.435   578.676   406.106   572.191  1210.358   986.858
       439   396.712   560.564   409.374   579.990   407.013   573.464  1213.098   989.087
       440   397.606   561.825   410.314   581.307   407.919   574.737  1215.839   991.324
       441   398.502   563.088   411.253   582.623   408.827   576.017  1218.582   993.565
       442   399.397   564.349   412.193   583.939   409.736   577.294  1221.326   995.806
       443   400.293   565.612   413.133   585.252   410.645   578.573  1224.071   998.045
       444   401.189   566.874   414.075   586.571   411.553   579.851  1226.817  1000.285
       445   402.084   568.137   415.017   587.892   412.462   581.132  1229.563  1002.529
       446   402.980   569.400   415.959   589.210   413.371   582.414  1232.309  1004.772
       447   403.873   570.656   416.901   590.527   414.280   583.696  1235.054  1007.011
       448   404.767   571.911   417.842   591.846   415.190   584.975  1237.799  1009.250
       449   405.661   573.167   418.784   593.167   416.099   586.258  1240.543  1011.492
       450   406.553   574.425   419.726   594.490   417.009   587.542  1243.288  1013.735
       451   407.445   575.677   420.669   595.813   417.918   588.827  1246.032  1015.979
       452   408.337   576.933   421.611   597.137   418.828   590.110  1248.776  1018.221
       453   409.230   578.187   422.555   598.463   419.738   591.395  1251.523  1020.468
       454   410.123   579.441   423.499   599.790   420.648   592.682  1254.270  1022.715
       455   411.015   580.696   424.442   601.116   421.557   593.969  1257.015  1024.963
       456   411.908   581.954   425.386   602.443   422.466   595.260  1259.759  1027.216
       457   412.801   583.209   426.330   603.771   423.374   596.549  1262.505  1029.468
       458   413.695   584.466   427.274   605.094   424.281   597.837  1265.250  1031.716
       459   414.590   585.723   428.217   606.419   425.189   599.123  1267.996  1033.961
       460   415.485   586.982   429.160   607.741   426.096   600.405  1270.740  1036.207
       461   416.380   588.241   430.104   609.064   427.002   601.683  1273.485  1038.449
       462   417.274   589.496   431.047   610.385   427.907   602.963  1276.228  1040.689
       463   418.169   590.752   431.991   611.706   428.810   604.240  1278.971  1042.927
       464   419.064   592.010   432.934   613.027   429.714   605.516  1281.712  1045.163
       465   419.959   593.268   433.878   614.346   430.618   606.794  1284.455  1047.398
       466   420.854   594.526   434.823   615.668   431.521   608.069  1287.199  1049.636
       467   421.749   595.780   435.767   616.990   432.425   609.347  1289.941  1051.871
       468   422.644   597.035   436.713   618.312   433.329   610.621  1292.685  1054.107
       469   423.539   598.292   437.657   619.637   434.232   611.892  1295.428  1056.346
       470   424.434   599.549   438.601   620.961   435.137   613.166  1298.172  1058.583
       471   425.329   600.804   439.545   622.287   436.042   614.441  1300.917  1060.821
       472   426.225   602.056   440.488   623.610   436.946   615.713  1303.659  1063.053
       473   427.121   603.307   441.432   624.934   437.849   616.983  1306.402  1065.280
       474   428.017   604.562   442.375   626.259   438.754   618.256  1309.146  1067.513
       475   428.913   605.817   443.318   627.580   439.659   619.528  1311.890  1069.744
       476   429.810   607.079   444.263   628.904   440.564   620.801  1314.636  1071.981
       477   430.704   608.341   445.207   630.225   441.468   622.073  1317.379  1074.214
       478   431.600   609.606   446.151   631.547   442.371   623.348  1320.122  1076.454
       479   432.495   610.871   447.096   632.866   443.276   624.621  1322.867  1078.687
       480   433.391   612.136   448.039   634.187   444.182   625.896  1325.612  1080.920
       481   434.285   613.397   448.981   635.502   445.089   627.167  1328.355  1083.146
       482   435.181   614.661   449.924   636.822   445.995   628.443  1331.100  1085.375
       483   436.075   615.925   450.867   638.140   446.901   629.718  1333.843  1087.603
       484   436.970   617.186   451.809   639.461   447.807   630.993  1336.585  1089.831
       485   437.866   618.453   452.752   640.783   448.714   632.270  1339.331  1092.066
       486   438.761   619.719   453.697   642.106   449.621   633.548  1342.079  1094.299
       487   439.656   620.982   454.643   643.429   450.527   634.822  1344.826  1096.529
       488   440.550   622.247   455.587   644.751   451.435   636.099  1347.571  1098.762
       489   441.443   623.515   456.531   646.075   452.342   637.373  1350.316  1100.997
       490   442.339   624.785   457.475   647.400   453.248   638.646  1353.062  1103.237
       491   443.233   626.052   458.419   648.725   454.155   639.916  1355.807  1105.470
       492   444.126   627.319   459.364   650.050   455.060   641.176  1358.550  1107.696
       493   445.020   628.584   460.308   651.374   455.966   642.436  1361.294  1109.924
       494   445.914   629.849   461.252   652.694   456.871   643.697  1364.037  1112.149
       495   446.809   631.116   462.196   654.013   457.776   644.958  1366.782  1114.376
       496   447.706   632.387   463.139   655.329   458.682   646.219  1369.527  1116.602
       497   448.602   633.657   464.082   656.640   459.588   647.483  1372.271  1118.824
       498   449.498   634.925   465.024   657.956   460.494   648.744  1375.015  1121.045
       499   450.393   636.187   465.967   659.278   461.400   650.006  1377.759  1123.269
       500   451.289   637.448   466.910   660.605   462.305   651.266  1380.505  1125.496
       501   452.183   638.704   467.855   661.935   463.210   652.525  1383.247  1127.722
       502   453.076   639.961   468.799   663.268   464.115   653.790  1385.990  1129.950
       503   453.970   641.223   469.744   664.604   465.020   655.054  1388.734  1132.183
       504   454.866   642.491   470.688   665.940   465.926   656.317  1391.480  1134.420
       505   455.761   643.753   471.633   667.277   466.830   657.577  1394.224  1136.652
       506   456.657   645.018   472.578   668.615   467.734   658.835  1396.969  1138.889
       507   457.555   646.285   473.522   669.951   468.638   660.091  1399.715  1141.124
       508   458.451   647.556   474.467   671.289   469.544   661.352  1402.463  1143.364
       509   459.349   648.824   475.412   672.623   470.450   662.611  1405.211  1145.597
       510   460.247   650.092   476.356   673.953   471.356   663.876  1407.959  1147.834
       511   461.144   651.360   477.300   675.281   472.259   665.137  1410.704  1150.067
       512   462.041   652.628   478.244   676.609   473.163   666.399  1413.448  1152.300
       513   462.938   653.893   479.189   677.940   474.066   667.663  1416.193  1154.536
       514   463.834   655.156   480.134   679.273   474.970   668.926  1418.938  1156.775
       515   464.732   656.426   481.079   680.602   475.874   670.187  1421.685  1159.012
       516   465.631   657.695   482.025   681.937   476.777   671.448  1424.434  1161.252
       517   466.529   658.962   482.972   683.275   477.680   672.704  1427.182  1163.488
       518   467.427   660.231   483.919   684.616   478.583   673.955  1429.930  1165.725
       519   468.325   661.493   484.865   685.956   479.486   675.206  1432.676  1167.959
       520   469.221   662.753   485.812   687.295   480.389   676.456  1435.422  1170.192
       521   470.118   664.014   486.759   688.636   481.291   677.704  1438.168  1172.425
       522   471.015   665.278   487.708   689.977   482.194   678.951  1440.917  1174.657
       523   471.911   666.540   488.657   691.319   483.096   680.194  1443.665  1176.891
       524   472.808   667.800   489.606   692.659   483.998   681.442  1446.412  1179.122
       525   473.705   669.059   490.556   694.001   484.901   682.686  1449.162  1181.354
       526   474.602   670.318   491.506   695.341   485.804   683.933  1451.912  1183.588
       527   475.499   671.580   492.456   696.682   486.707   685.179  1454.663  1185.822
       528   476.395   672.838   493.406   698.024   487.610   686.419  1457.412  1188.053
       529   477.293   674.098   494.358   699.364   488.513   687.665  1460.164  1190.288
       530   478.188   675.359   495.309   700.699   489.415   688.912  1462.912  1192.522
       531   479.084   676.617   496.259   702.036   490.317   690.159  1465.660  1194.753
       532   479.980   677.877   497.209   703.371   491.220   691.410  1468.409  1196.989
       533   480.875   679.132   498.160   704.707   492.122   692.662  1471.157  1199.222
       534   481.771   680.390   499.109   706.045   493.023   693.910  1473.904  1201.456
       535   482.668   681.647   500.060   707.383   493.926   695.160  1476.653  1203.690
       536   483.564   682.903   501.010   708.721   494.826   696.409  1479.400  1205.927
       537   484.460   684.157   501.960   710.058   495.727   697.661  1482.147  1208.164
       538   485.356   685.409   502.910   711.397   496.629   698.914  1484.895  1210.402
       539   486.252   686.662   503.859   712.736   497.531   700.166  1487.642  1212.642
       540   487.149   687.920   504.810   714.077   498.435   701.417  1490.394  1214.890
       541   488.047   689.180   505.761   715.417   499.340   702.668  1493.147  1217.137
       542   488.944   690.442   506.712   716.760   500.245   703.921  1495.901  1219.389
       543   489.842   691.702   507.663   718.103   501.150   705.176  1498.656  1221.642
       544   490.741   692.961   508.615   719.448   502.055   706.432  1501.411  1223.898
       545   491.639   694.218   509.567   720.794   502.960   707.691  1504.167  1226.154
       546   492.539   695.475   510.519   722.138   503.865   708.948  1506.922  1228.412
       547   493.436   696.729   511.471   723.486   504.768   710.208  1509.675  1230.672
       548   494.331   697.986   512.422   724.833   505.672   711.468  1512.425  1232.932
       549   495.228   699.242   513.374   726.180   506.575   712.729  1515.177  1235.196
       550   496.123   700.500   514.325   727.524   507.479   713.986  1517.927  1237.455
       551   497.020   701.759   515.275   728.868   508.383   715.245  1520.678  1239.714
       552   497.918   703.016   516.224   730.210   509.287   716.505  1523.429  1241.972
       553   498.815   704.277   517.173   731.556   510.193   717.767  1526.181  1244.237
       554   499.713   705.539   518.121   732.900   511.097   719.029  1528.932  1246.505
       555   500.612   706.803   519.071   734.247   512.002   720.291  1531.684  1248.775
       556   501.510   708.066   520.021   735.597   512.906   721.553  1534.437  1251.044
       557   502.407   709.330   520.972   736.948   513.810   722.816  1537.189  1253.314
       558   503.305   710.596   521.923   738.301   514.714   724.079  1539.942  1255.588
       559   504.202   711.861   522.874   739.650   515.617   725.343  1542.693  1257.860
       560   505.099   713.128   523.824   741.006   516.520   726.605  1545.443  1260.134
       561   505.997   714.395   524.773   742.362   517.421   727.863  1548.191  1262.406
       562   506.894   715.663   525.724   743.719   518.324   729.126  1550.942  1264.681
       563   507.792   716.926   526.675   745.077   519.224   730.383  1553.691  1266.950
       564   508.690   718.189   527.624   746.433   520.125   731.645  1556.439  1269.218
       565   509.588   719.455   528.574   747.790   521.027   732.906  1559.190  1271.488
       566   510.484   720.717   529.523   749.144   521.928   734.163  1561.936  1273.749
       567   511.381   721.986   530.475   750.505   522.830   735.419  1564.687  1276.016
       568   512.279   723.252   531.427   751.865   523.732   736.676  1567.438  1278.279
       569   513.175   724.517   532.379   753.223   524.634   737.931  1570.189  1280.540
       570   514.070   725.775   533.333   754.582   525.537   739.190  1572.940  1282.795
       571   514.966   727.036   534.286   755.944   526.439   740.449  1575.691  1285.052
       572   515.862   728.295   535.238   757.303   527.342   741.711  1578.442  1287.305
       573   516.757   729.557   536.191   758.664   528.246   742.979  1581.194  1289.564
       574   517.652   730.820   537.144   760.023   529.150   744.247  1583.946  1291.824
       575   518.548   732.089   538.097   761.384   530.055   745.515  1586.701  1294.089
       576   519.443   733.357   539.050   762.743   530.960   746.779  1589.453  1296.352
       577   520.337   734.625   540.002   764.104   531.866   748.043  1592.205  1298.615
       578   521.232   735.888   540.954   765.468   532.771   749.307  1594.957  1300.874
       579   522.127   737.152   541.906   766.831   533.677   750.574  1597.710  1303.137
       580   523.022   738.415   542.857   768.194   534.582   751.840  1600.461  1305.394
       581   523.917   739.678   543.809   769.559   535.486   753.102  1603.212  1307.648
       582   524.813   740.941   544.762   770.927   536.390   754.362  1605.964  1309.902
       583   525.709   742.206   545.713   772.296   537.296   755.628  1608.718  1312.160
       584   526.605   743.467   546.665   773.667   538.201   756.898  1611.472  1314.421
       585   527.503   744.734   547.617   775.039   539.107   758.166  1614.227  1316.685
       586   528.400   745.996   548.569   776.408   540.012   759.434  1616.982  1318.942
       587   529.298   747.258   549.521   777.776   540.919   760.700  1619.737  1321.197
       588   530.195   748.523   550.473   779.144   541.823   761.963  1622.491  1323.453
       589   531.092   749.789   551.425   780.513   542.728   763.221  1625.246  1325.706
       590   531.990   751.054   552.379   781.887   543.633   764.481  1628.001  1327.962
       591   532.887   752.322   553.332   783.256   544.539   765.743  1630.758  1330.216
       592   533.786   753.591   554.287   784.630   545.443   767.002  1633.516  1332.474
       593   534.684   754.865   555.241   786.006   546.349   768.262  1636.274  1334.740
       594   535.581   756.135   556.195   787.383   547.255   769.522  1639.032  1337.005
       595   536.478   757.406   557.150   788.762   548.160   770.779  1641.788  1339.270
       596   537.375   758.678   558.105   790.140   549.064   772.039  1644.544  1341.539
       597   538.272   759.951   559.060   791.519   549.967   773.297  1647.299  1343.806
       598   539.169   761.223   560.014   792.896   550.870   774.555  1650.053  1346.070
       599   540.066   762.493   560.969   794.269   551.774   775.815  1652.809  1348.332
       600   540.965   763.765   561.924   795.642   552.678   777.077  1655.567  1350.598
       601   541.862   765.036   562.879   797.017   553.582   778.338  1658.322  1352.868
       602   542.759   766.312   563.834   798.391   554.484   779.600  1661.078  1355.140
       603   543.656   767.582   564.789   799.761   555.387   780.862  1663.832  1357.401
       604   544.552   768.853   565.745   801.135   556.289   782.120  1666.587  1359.665
       605   545.449   770.127   566.702   802.502   557.192   783.382  1669.343  1361.930
       606   546.345   771.398   567.659   803.875   558.095   784.643  1672.098  1364.192
       607   547.239   772.669   568.616   805.244   558.997   785.900  1674.852  1366.449
       608   548.133   773.941   569.572   806.611   559.902   787.162  1677.607  1368.709
       609   549.027   775.215   570.527   807.975   560.808   788.430  1680.362  1370.970
       610   549.923   776.490   571.482   809.340   561.713   789.690  1683.117  1373.233
       611   550.819   777.769   572.436   810.703   562.618   790.952  1685.873  1375.497
       612   551.716   779.045   573.392   812.072   563.524   792.218  1688.632  1377.763
       613   552.613   780.323   574.348   813.440   564.428   793.484  1691.389  1380.029
       614   553.511   781.604   575.302   814.808   565.332   794.754  1694.145  1382.300
       615   554.410   782.888   576.256   816.179   566.236   796.025  1696.901  1384.574
       616   555.308   784.175   577.209   817.551   567.140   797.294  1699.657  1386.851
       617   556.206   785.461   578.161   818.918   568.045   798.565  1702.412  1389.126
       618   557.104   786.743   579.114   820.288   568.950   799.843  1705.168  1391.403
       619   558.003   788.032   580.068   821.660   569.857   801.127  1707.927  1393.687
       620   558.898   789.317   581.023   823.028   570.761   802.406  1710.682  1395.967
       621   559.795   790.603   581.977   824.393   571.666   803.683  1713.438  1398.246
       622   560.691   791.889   582.932   825.758   572.570   804.962  1716.194  1400.526
       623   561.589   793.178   583.888   827.131   573.474   806.242  1718.950  1402.810
       624   562.484   794.460   584.843   828.502   574.376   807.524  1721.703  1405.096
       625   563.380   795.748   585.797   829.872   575.279   808.810  1724.456  1407.387
       626   564.274   797.030   586.751   831.234   576.182   810.098  1727.207  1409.671
       627   565.169   798.312   587.705   832.597   577.085   811.386  1729.959  1411.951
       628   566.063   799.597   588.658   833.958   577.989   812.670  1732.710  1414.233
       629   566.958   800.882   589.612   835.324   578.892   813.952  1735.462  1416.513
       630   567.851   802.162   590.567   836.691   579.795   815.238  1738.213  1418.793
       631   568.745   803.444   591.522   838.057   580.697   816.523  1740.964  1421.074
       632   569.639   804.730   592.477   839.426   581.599   817.806  1743.715  1423.357
       633   570.534   806.016   593.431   840.796   582.502   819.093  1746.467  1425.643
       634   571.430   807.305   594.384   842.166   583.404   820.381  1749.219  1427.931
       635   572.325   808.589   595.338   843.535   584.307   821.669  1751.970  1430.218
       636   573.219   809.870   596.291   844.903   585.211   822.963  1754.722  1432.505
       637   574.113   811.150   597.245   846.277   586.115   824.254  1757.473  1434.793
       638   575.007   812.433   598.197   847.649   587.018   825.546  1760.222  1437.081
       639   575.902   813.717   599.150   849.018   587.920   826.836  1762.971  1439.368
       640   576.797   815.001   600.103   850.388   588.823   828.120  1765.722  1441.649
       641   577.692   816.284   601.056   851.759   589.725   829.404  1768.473  1443.932
       642   578.587   817.572   602.011   853.131   590.625   830.684  1771.223  1446.218
       643   579.482   818.858   602.966   854.501   591.526   831.969  1773.973  1448.508
       644   580.377   820.143   603.921   855.873   592.427   833.254  1776.726  1450.798
       645   581.272   821.428   604.877   857.243   593.330   834.538  1779.478  1453.086
       646   582.168   822.717   605.832   858.614   594.234   835.823  1782.234  1455.376
       647   583.064   824.003   606.788   859.987   595.136   837.103  1784.989  1457.666
       648   583.960   825.290   607.744   861.364   596.038   838.387  1787.742  1459.960
       649   584.856   826.576   608.701   862.738   596.939   839.669  1790.496  1462.246
       650   585.752   827.858   609.656   864.112   597.841   840.954  1793.249  1464.531
       651   586.649   829.140   610.613   865.486   598.741   842.235  1796.003  1466.813
       652   587.547   830.424   611.569   866.860   599.641   843.510  1798.756  1469.091
       653   588.444   831.706   612.526   868.236   600.540   844.788  1801.510  1471.369
       654   589.341   832.992   613.482   869.608   601.441   846.067  1804.265  1473.647
       655   590.237   834.279   614.438   870.980   602.342   847.346  1807.017  1475.927
       656   591.133   835.565   615.392   872.354   603.242   848.625  1809.767  1478.205
       657   592.028   836.849   616.347   873.728   604.142   849.905  1812.518  1480.485
       658   592.924   838.135   617.304   875.109   605.040   851.182  1815.268  1482.768
       659   593.820   839.419   618.260   876.487   605.938   852.459  1818.018  1485.047
       660   594.715   840.705   619.216   877.862   606.837   853.736  1820.768  1487.327
       661   595.610   841.996   620.173   879.238   607.737   855.017  1823.519  1489.611
       662   596.506   843.284   621.128   880.610   608.635   856.295  1826.269  1491.890
       663   597.401   844.564   622.084   881.989   609.535   857.575  1829.020  1494.170
       664   598.294   845.844   623.039   883.372   610.435   858.857  1831.768  1496.449
       665   599.188   847.122   623.994   884.756   611.334   860.134  1834.516  1498.727
       666   600.081   848.402   624.950   886.140   612.234   861.416  1837.266  1501.010
       667   600.975   849.682   625.907   887.526   613.134   862.696  1840.016  1503.290
       668   601.867   850.957   626.865   888.911   614.034   863.972  1842.766  1505.564
       669   602.759   852.231   627.823   890.297   614.934   865.251  1845.517  1507.838
       670   603.651   853.506   628.782   891.683   615.836   866.529  1848.270  1510.112
       671   604.544   854.784   629.741   893.072   616.738   867.815  1851.023  1512.395
       672   605.436   856.061   630.700   894.458   617.641   869.100  1853.777  1514.676
       673   606.329   857.335   631.658   895.840   618.542   870.380  1856.528  1516.948
       674   607.220   858.606   632.616   897.230   619.443   871.663  1859.279  1519.223
       675   608.111   859.872   633.574   898.618   620.344   872.947  1862.029  1521.495
       676   609.002   861.138   634.533   900.003   621.245   874.239  1864.780  1523.767
       677   609.892   862.403   635.493   901.394   622.146   875.529  1867.531  1526.046
       678   610.782   863.666   636.452   902.784   623.047   876.824  1870.281  1528.324
       679   611.672   864.934   637.412   904.175   623.948   878.119  1873.033  1530.607
       680   612.562   866.203   638.371   905.566   624.850   879.417  1875.783  1532.889
       681   613.453   867.467   639.331   906.955   625.752   880.714  1878.536  1535.168
       682   614.343   868.729   640.292   908.348   626.656   882.015  1881.290  1537.450
       683   615.231   869.990   641.253   909.742   627.558   883.316  1884.042  1539.735
       684   616.121   871.254   642.213   911.134   628.461   884.616  1886.795  1542.017
       685   617.010   872.514   643.174   912.529   629.362   885.914  1889.547  1544.295
       686   617.901   873.777   644.135   913.923   630.264   887.212  1892.299  1546.576
       687   618.789   875.040   645.095   915.316   631.165   888.508  1895.049  1548.851
       688   619.677   876.308   646.055   916.711   632.066   889.808  1897.799  1551.136
       689   620.565   877.576   647.017   918.106   632.967   891.108  1900.549  1553.419
       690   621.453   878.844   647.980   919.502   633.868   892.406  1903.301  1555.700
       691   622.342   880.110   648.942   920.893   634.768   893.706  1906.051  1557.979
       692   623.231   881.379   649.902   922.283   635.667   895.004  1908.801  1560.261
       693   624.120   882.647   650.862   923.672   636.566   896.303  1911.548  1562.541
       694   625.009   883.912   651.824   925.064   637.465   897.599  1914.298  1564.818
       695   625.898   885.178   652.786   926.456   638.365   898.899  1917.049  1567.097
       696   626.787   886.445   653.748   927.850   639.266   900.198  1919.801  1569.380
       697   627.676   887.707   654.709   929.236   640.167   901.498  1922.552  1571.657
       698   628.565   888.968   655.672   930.622   641.068   902.798  1925.305  1573.932
       699   629.454   890.232   656.634   932.007   641.968   904.096  1928.057  1576.205
       700   630.345   891.498   657.598   933.391   642.869   905.395  1930.811  1578.485
       701   631.235   892.760   658.561   934.774   643.769   906.692  1933.565  1580.762
       702   632.125   894.023   659.524   936.154   644.670   907.988  1936.318  1583.037
       703   633.015   895.285   660.486   937.533   645.571   909.286  1939.072  1585.314
       704   633.906   896.551   661.448   938.912   646.471   910.581  1941.826  1587.592
       705   634.798   897.819   662.411   940.290   647.372   911.880  1944.581  1589.871
       706   635.688   899.083   663.374   941.663   648.274   913.176  1947.336  1592.141
       707   636.578   900.350   664.336   943.037   649.176   914.474  1950.090  1594.416
       708   637.466   901.612   665.298   944.408   650.080   915.771  1952.844  1596.689
       709   638.354   902.874   666.259   945.782   650.981   917.062  1955.594  1598.961
       710   639.243   904.136   667.222   947.159   651.881   918.349  1958.346  1601.233
       711   640.132   905.398   668.185   948.540   652.783   919.642  1961.099  1603.510
       712   641.020   906.660   669.146   949.923   653.685   920.935  1963.852  1605.787
       713   641.911   907.925   670.108   951.302   654.588   922.229  1966.606  1608.066
       714   642.800   909.186   671.069   952.682   655.492   923.528  1969.361  1610.349
       715   643.690   910.450   672.030   954.061   656.397   924.827  1972.117  1612.632
       716   644.579   911.714   672.990   955.439   657.303   926.127  1974.873  1614.915
       717   645.469   912.979   673.951   956.817   658.209   927.428  1977.629  1617.202
       718   646.358   914.248   674.914   958.190   659.116   928.734  1980.388  1619.490
       719   647.248   915.515   675.878   959.568   660.023   930.037  1983.148  1621.777
       720   648.136   916.780   676.841   960.944   660.929   931.337  1985.906  1624.060
       721   649.024   918.048   677.804   962.313   661.835   932.639  1988.664  1626.340
       722   649.913   919.316   678.768   963.684   662.741   933.940  1991.422  1628.622
       723   650.802   920.588   679.731   965.053   663.645   935.241  1994.178  1630.904
       724   651.690   921.851   680.692   966.423   664.550   936.544  1996.932  1633.179
       725   652.579   923.119   681.652   967.789   665.454   937.849  1999.685  1635.458
       726   653.466   924.382   682.614   969.155   666.358   939.153  2002.438  1637.733
       727   654.354   925.645   683.576   970.523   667.263   940.466  2005.192  1640.016
       728   655.241   926.909   684.536   971.891   668.166   941.774  2007.944  1642.293
       729   656.131   928.173   685.498   973.261   669.071   943.084  2010.700  1644.574
       730   657.019   929.435   686.461   974.633   669.975   944.387  2013.455  1646.855
       731   657.907   930.696   687.425   976.005   670.878   945.689  2016.209  1649.136
       732   658.794   931.951   688.388   977.377   671.780   946.992  2018.962  1651.416
       733   659.682   933.209   689.351   978.747   672.683   948.299  2021.716  1653.699
       734   660.569   934.460   690.315   980.118   673.586   949.605  2024.470  1655.978
       735   661.454   935.710   691.279   981.491   674.488   950.913  2027.221  1658.260
       736   662.339   936.959   692.242   982.863   675.391   952.223  2029.972  1660.539
       737   663.225   938.206   693.204   984.229   676.295   953.536  2032.724  1662.818
       738   664.111   939.455   694.166   985.599   677.199   954.846  2035.477  1665.099
       739   664.998   940.703   695.129   986.968   678.103   956.156  2038.231  1667.379
       740   665.885   941.950   696.092   988.333   679.007   957.465  2040.984  1669.656
       741   666.771   943.193   697.055   989.702   679.910   958.774  2043.737  1671.935
       742   667.657   944.434   698.018   991.069   680.815   960.084  2046.489  1674.209
       743   668.541   945.678   698.983   992.439   681.719   961.395  2049.243  1676.485
       744   669.426   946.921   699.946   993.808   682.624   962.703  2051.995  1678.758
       745   670.310   948.164   700.912   995.177   683.527   964.008  2054.749  1681.030
       746   671.193   949.408   701.876   996.545   684.434   965.318  2057.504  1683.308
       747   672.076   950.649   702.841   997.918   685.340   966.630  2060.257  1685.584
       748   672.961   951.895   703.806   999.292   686.246   967.943  2063.013  1687.869
       749   673.848   953.142   704.771  1000.667   687.153   969.261  2065.771  1690.155
       750   674.734   954.390   705.735  1002.040   688.060   970.580  2068.529  1692.445
       751   675.620   955.637   706.699  1003.413   688.969   971.906  2071.287  1694.735
       752   676.507   956.885   707.662  1004.783   689.878   973.230  2074.046  1697.022
       753   677.392   958.133   708.626  1006.152   690.786   974.556  2076.804  1699.310
       754   678.278   959.380   709.588  1007.516   691.694   975.879  2079.560  1701.592
       755   679.166   960.625   710.551  1008.882   692.603   977.204  2082.320  1703.879
       756   680.053   961.867   711.515  1010.247   693.512   978.530  2085.080  1706.166
       757   680.941   963.109   712.479  1011.615   694.422   979.858  2087.842  1708.456
       758   681.829   964.351   713.444  1012.982   695.333   981.184  2090.606  1710.745
       759   682.716   965.593   714.409  1014.351   696.243   982.514  2093.368  1713.036
       760   683.604   966.835   715.373  1015.720   697.154   983.841  2096.130  1715.327
       761   684.491   968.077   716.337  1017.088   698.063   985.168  2098.891  1717.616
       762   685.379   969.321   717.301  1018.459   698.973   986.490  2101.653  1719.907
       763   686.267   970.568   718.265  1019.829   699.883   987.809  2104.415  1722.198
       764   687.154   971.816   719.227  1021.196   700.794   989.127  2107.175  1724.485
       765   688.041   973.062   720.188  1022.558   701.705   990.445  2109.934  1726.773
       766   688.928   974.312   721.150  1023.923   702.615   991.767  2112.693  1729.063
       767   689.815   975.561   722.112  1025.289   703.527   993.089  2115.454  1731.356
